claim_id,claim_amount,claim_type,customer_tenure,claims_last_12m,avg_hist_claim,provider_id,geography,submission_delay,previously_rejected_claims,deviation_from_peer_claims,is_fraud
CLM_13632,6579.98,Auto,55,1,2418.01,PRV_139,Urban,7,0,4161.97,1
CLM_13633,3376.17,Auto,113,0,2557.71,PRV_138,Urban,6,0,818.46,0
CLM_13634,7095.52,Auto,55,1,3912.99,PRV_140,Urban,0,0,3182.53,0
CLM_13635,7211.42,Health,97,1,2736.21,PRV_109,Suburban,2,0,4475.21,1
CLM_13636,6230.2,Auto,18,0,3092.6,PRV_111,Suburban,22,0,3137.6,1
CLM_13637,4899.83,Health,63,0,2118.4,PRV_114,Rural,7,0,2781.42,0
CLM_13638,3148.2,Property,116,0,2936.53,PRV_130,Urban,43,0,211.67,0
CLM_13639,1889.62,Auto,113,1,2123.82,PRV_114,Urban,8,1,-234.2,0
CLM_13640,2576.49,Property,92,0,2395.02,PRV_127,Suburban,4,1,181.46,1
CLM_13641,3873.83,Auto,47,0,2235.82,PRV_103,Rural,3,0,1638.01,0
CLM_13642,9667.53,Auto,75,0,3863.28,PRV_135,Rural,25,0,5804.24,0
CLM_13643,2313.5,Auto,57,0,1670.41,PRV_100,Urban,4,0,643.08,0
CLM_13644,6246.02,Auto,118,0,3266.68,PRV_143,Suburban,1,0,2979.34,0
CLM_13645,6975.6,Auto,45,1,2776.88,PRV_133,Urban,3,0,4198.72,1
CLM_13646,4822.44,Auto,33,2,4396.26,PRV_146,Suburban,10,0,426.18,0
CLM_13647,10232.69,Health,17,2,3779.47,PRV_116,Rural,1,0,6453.22,0
CLM_13648,5073.66,Property,70,0,1760.03,PRV_138,Urban,0,0,3313.63,1
CLM_13649,1457.41,Health,4,0,2439.48,PRV_137,Urban,6,0,-982.07,1
CLM_13650,1934.32,Auto,20,0,2986.09,PRV_143,Urban,0,0,-1051.77,0
CLM_13651,1774.33,Health,112,0,2439.27,PRV_132,Rural,4,0,-664.95,0
CLM_13652,9543.69,Health,47,2,3908.27,PRV_120,Urban,3,0,5635.42,0
CLM_13653,3085.44,Property,91,1,3169.94,PRV_125,Rural,4,0,-84.5,0
CLM_13654,6495.27,Property,15,1,2806.65,PRV_145,Suburban,6,0,3688.62,1
CLM_13655,6382.14,Property,70,0,3980.9,PRV_135,Rural,2,1,2401.24,0
CLM_13656,4721.8,Auto,47,1,1822.64,PRV_104,Suburban,5,0,2899.16,0
CLM_13657,6894.7,Health,78,1,2734.49,PRV_132,Rural,4,0,4160.22,0
CLM_13658,9416.46,Auto,75,3,3248.0,PRV_100,Rural,15,0,6168.46,1
CLM_13659,3223.44,Property,103,0,2858.69,PRV_105,Urban,11,0,364.75,0
CLM_13660,536.55,Auto,9,1,500.0,PRV_136,Rural,20,1,36.55,0
CLM_13661,1932.53,Auto,90,0,3339.02,PRV_101,Urban,11,0,-1406.5,0
CLM_13662,5345.3,Auto,16,0,3502.73,PRV_104,Suburban,1,0,1842.58,0
CLM_13663,3274.64,Health,69,0,1987.45,PRV_125,Suburban,7,0,1287.19,0
CLM_13664,2378.59,Auto,116,0,817.02,PRV_140,Urban,13,0,1561.57,0
CLM_13665,5984.39,Auto,61,0,2322.26,PRV_146,Suburban,18,0,3662.13,0
CLM_13666,2564.35,Property,10,1,2796.52,PRV_112,Rural,2,0,-232.17,0
CLM_13667,7212.76,Property,50,1,2889.47,PRV_111,Urban,2,0,4323.29,0
CLM_13668,976.86,Auto,3,1,1032.89,PRV_104,Urban,19,0,-56.04,0
CLM_13669,2224.36,Auto,77,0,3203.22,PRV_101,Urban,6,1,-978.86,0
CLM_13670,10445.7,Property,107,0,4028.88,PRV_103,Suburban,6,0,6416.82,0
CLM_13671,11632.61,Property,113,2,3956.81,PRV_126,Suburban,6,0,7675.81,0
CLM_13672,3040.98,Health,94,2,4221.84,PRV_149,Rural,1,0,-1180.86,0
CLM_13673,4529.78,Health,118,1,1787.03,PRV_109,Rural,9,1,2742.75,1
CLM_13674,10271.88,Auto,109,1,3879.06,PRV_112,Urban,16,0,6392.82,0
CLM_13675,1646.52,Property,70,1,2066.18,PRV_143,Rural,18,0,-419.66,0
CLM_13676,4577.91,Health,81,1,3789.24,PRV_101,Suburban,0,0,788.67,0
CLM_13677,5281.36,Health,109,0,2262.65,PRV_125,Rural,12,0,3018.72,0
CLM_13678,8444.84,Auto,51,1,3352.02,PRV_114,Suburban,0,0,5092.81,0
CLM_13679,6280.94,Property,117,0,4535.19,PRV_145,Rural,34,0,1745.75,0
CLM_13680,3538.95,Health,19,0,3932.94,PRV_109,Suburban,6,0,-393.99,0
CLM_13681,4406.56,Auto,42,0,2077.72,PRV_121,Suburban,14,0,2328.84,0
CLM_13682,4196.67,Health,35,0,1861.12,PRV_139,Rural,9,0,2335.55,0
CLM_13683,6642.66,Health,46,1,3776.34,PRV_124,Rural,30,0,2866.32,0
CLM_13684,3724.9,Health,26,1,4319.47,PRV_114,Suburban,36,0,-594.56,0
CLM_13685,8955.95,Health,115,1,3429.8,PRV_112,Urban,3,0,5526.15,0
CLM_13686,5259.3,Health,69,1,2488.83,PRV_107,Rural,6,0,2770.47,0
CLM_13687,8130.65,Property,93,1,3041.87,PRV_120,Suburban,7,0,5088.78,0
CLM_13688,9722.13,Auto,64,1,3432.44,PRV_120,Rural,1,0,6289.69,1
CLM_13689,7317.57,Auto,37,0,2910.44,PRV_121,Rural,23,0,4407.12,0
CLM_13690,6021.31,Auto,84,0,2078.72,PRV_145,Rural,4,0,3942.59,1
CLM_13691,11726.5,Health,49,1,4063.74,PRV_132,Rural,0,1,7662.77,0
CLM_13692,9992.49,Health,21,2,4878.29,PRV_144,Rural,1,0,5114.21,0
CLM_13693,10271.53,Property,74,1,4426.55,PRV_126,Urban,7,0,5844.98,1
CLM_13694,1863.65,Health,64,3,828.83,PRV_139,Urban,21,0,1034.82,0
CLM_13695,8531.57,Health,5,1,4155.98,PRV_149,Urban,9,0,4375.59,0
CLM_13696,1962.24,Property,100,0,3578.2,PRV_121,Suburban,2,0,-1615.96,0
CLM_13697,3255.83,Auto,70,0,2342.72,PRV_129,Urban,3,0,913.11,1
CLM_13698,778.57,Property,90,0,1037.82,PRV_108,Urban,37,0,-259.25,0
CLM_13699,3609.82,Auto,4,1,2886.36,PRV_144,Suburban,0,0,723.46,0
CLM_13700,2258.42,Health,103,4,3363.68,PRV_134,Urban,51,0,-1105.27,1
CLM_13701,5300.96,Health,39,0,1893.15,PRV_117,Rural,23,0,3407.81,1
CLM_13702,6891.49,Health,114,1,4232.26,PRV_141,Urban,11,0,2659.23,0
CLM_13703,4096.13,Auto,35,0,4208.02,PRV_104,Urban,28,0,-111.89,0
CLM_13704,6803.87,Auto,1,0,3467.92,PRV_126,Urban,1,0,3335.96,0
CLM_13705,1612.75,Health,24,1,1627.18,PRV_105,Rural,28,0,-14.44,0
CLM_13706,6875.2,Property,57,0,2737.92,PRV_131,Rural,2,0,4137.28,1
CLM_13707,4709.72,Auto,100,0,3723.69,PRV_107,Rural,7,0,986.03,0
CLM_13708,4708.43,Property,70,0,3657.74,PRV_138,Rural,6,0,1050.69,0
CLM_13709,6154.81,Auto,41,1,2300.97,PRV_120,Suburban,7,0,3853.84,0
CLM_13710,4645.58,Health,54,1,2447.61,PRV_117,Rural,3,0,2197.97,0
CLM_13711,6184.53,Health,46,0,2275.18,PRV_113,Rural,15,0,3909.35,0
CLM_13712,4163.21,Health,60,0,2717.11,PRV_114,Rural,13,0,1446.1,0
CLM_13713,3417.65,Property,108,1,2513.31,PRV_141,Rural,30,0,904.34,0
CLM_13714,4115.52,Health,60,0,2331.07,PRV_125,Suburban,7,0,1784.45,0
CLM_13715,1871.22,Health,57,0,2862.38,PRV_143,Urban,7,0,-991.16,0
CLM_13716,2691.92,Auto,31,0,3039.99,PRV_131,Urban,23,0,-348.07,0
CLM_13717,4286.52,Auto,84,0,4087.05,PRV_138,Rural,25,0,199.46,0
CLM_13718,3097.63,Auto,24,2,1218.73,PRV_127,Rural,10,0,1878.9,0
CLM_13719,9849.86,Health,89,1,4219.26,PRV_138,Rural,17,0,5630.59,0
CLM_13720,2214.99,Auto,36,3,2252.68,PRV_142,Urban,7,0,-37.69,1
CLM_13721,5793.09,Auto,85,2,4860.51,PRV_131,Urban,4,0,932.58,0
CLM_13722,10507.75,Auto,30,0,3673.2,PRV_112,Rural,19,0,6834.55,0
CLM_13723,2534.6,Auto,24,1,3547.34,PRV_114,Urban,15,0,-1012.74,0
CLM_13724,5411.55,Auto,108,0,2895.99,PRV_117,Suburban,2,0,2515.56,0
CLM_13725,9138.85,Property,106,0,5063.02,PRV_138,Rural,0,0,4075.82,1
CLM_13726,6871.98,Health,30,3,2969.39,PRV_105,Rural,8,0,3902.59,1
CLM_13727,5204.64,Health,86,1,4511.7,PRV_110,Suburban,18,0,692.94,0
CLM_13728,6880.88,Health,92,1,2425.47,PRV_131,Suburban,2,0,4455.42,0
CLM_13729,5673.22,Auto,7,0,3716.59,PRV_139,Urban,14,1,1956.63,1
CLM_13730,5947.86,Property,35,0,4898.18,PRV_119,Suburban,5,0,1049.68,0
CLM_13731,2888.39,Auto,55,1,2152.03,PRV_132,Rural,4,0,736.37,0
CLM_13732,4789.33,Auto,92,1,3491.26,PRV_139,Urban,1,0,1298.07,0
CLM_13733,2287.48,Health,14,0,2293.63,PRV_107,Suburban,27,0,-6.14,0
CLM_13734,9672.11,Auto,10,0,3429.66,PRV_134,Urban,2,0,6242.45,0
CLM_13735,4586.59,Health,80,0,4893.99,PRV_104,Urban,3,0,-307.4,0
CLM_13736,5594.4,Auto,16,0,2066.58,PRV_134,Urban,4,0,3527.82,1
CLM_13737,4772.9,Health,54,1,3156.01,PRV_146,Urban,3,1,1616.9,0
CLM_13738,2540.58,Auto,95,0,2165.53,PRV_113,Suburban,1,0,375.05,0
CLM_13739,2860.02,Auto,106,1,2870.72,PRV_120,Rural,4,0,-10.7,0
CLM_13740,6376.46,Health,89,2,3621.23,PRV_146,Rural,6,0,2755.23,0
CLM_13741,5871.48,Auto,77,2,2701.83,PRV_123,Suburban,8,0,3169.64,0
CLM_13742,12557.92,Auto,70,1,4573.91,PRV_116,Rural,1,0,7984.01,0
CLM_13743,7423.41,Auto,44,0,3483.34,PRV_117,Urban,15,1,3940.07,0
CLM_13744,2865.55,Health,73,3,1676.59,PRV_133,Urban,3,0,1188.96,0
CLM_13745,1937.73,Health,45,0,3319.79,PRV_111,Urban,25,0,-1382.06,0
CLM_13746,12440.13,Auto,100,1,4461.12,PRV_115,Suburban,3,0,7979.01,1
CLM_13747,9762.62,Property,56,3,3542.41,PRV_103,Urban,19,0,6220.21,1
CLM_13748,4717.64,Property,107,0,3260.76,PRV_124,Urban,4,0,1456.88,0
CLM_13749,1547.4,Health,84,1,2702.47,PRV_133,Suburban,7,0,-1155.07,0
CLM_13750,6773.87,Health,82,1,2902.97,PRV_127,Urban,4,0,3870.89,1
CLM_13751,7464.49,Auto,107,0,3010.84,PRV_145,Urban,4,0,4453.64,0
CLM_13752,1028.43,Health,57,0,554.06,PRV_110,Rural,9,0,474.37,1
CLM_13753,5220.44,Auto,21,1,3463.7,PRV_112,Suburban,11,0,1756.74,1
CLM_13754,10502.65,Auto,68,2,3996.7,PRV_130,Urban,20,0,6505.95,0
CLM_13755,2209.94,Property,50,0,2252.07,PRV_124,Urban,8,0,-42.13,0
CLM_13756,5168.4,Health,33,0,3232.48,PRV_138,Urban,2,0,1935.92,0
CLM_13757,1882.1,Auto,91,0,3353.61,PRV_109,Urban,45,0,-1471.51,0
CLM_13758,3467.47,Auto,7,0,3810.3,PRV_123,Rural,11,0,-342.83,0
CLM_13759,8591.44,Health,70,1,3012.34,PRV_100,Rural,4,0,5579.1,1
CLM_13760,6885.33,Auto,15,0,3539.64,PRV_124,Rural,34,0,3345.69,1
CLM_13761,4621.71,Auto,82,2,1838.4,PRV_127,Rural,31,0,2783.31,0
CLM_13762,3408.03,Auto,32,1,1985.74,PRV_135,Suburban,0,0,1422.29,0
CLM_13763,8876.61,Auto,75,0,3431.15,PRV_117,Urban,0,0,5445.46,0
CLM_13764,5117.98,Health,20,1,2770.41,PRV_105,Rural,0,0,2347.58,0
CLM_13765,725.75,Auto,88,0,1419.29,PRV_101,Urban,11,0,-693.54,0
CLM_13766,9203.1,Health,15,0,3347.5,PRV_102,Suburban,12,0,5855.6,1
CLM_13767,1503.41,Auto,48,1,1725.25,PRV_145,Urban,12,1,-221.84,1
CLM_13768,9274.65,Health,71,2,5702.61,PRV_107,Urban,9,0,3572.04,1
CLM_13769,1393.73,Property,21,0,823.87,PRV_130,Rural,3,0,569.86,0
CLM_13770,1886.83,Health,42,0,3052.68,PRV_147,Rural,1,0,-1165.85,0
CLM_13771,1191.87,Property,26,0,1883.85,PRV_118,Suburban,26,0,-691.98,0
CLM_13772,9423.07,Property,108,0,3915.87,PRV_149,Urban,24,0,5507.2,0
CLM_13773,3249.32,Auto,14,0,2597.12,PRV_105,Rural,2,0,652.21,0
CLM_13774,6115.84,Health,57,0,4012.83,PRV_113,Rural,1,0,2103.01,0
CLM_13775,7196.67,Property,37,0,3767.34,PRV_102,Rural,4,0,3429.34,0
CLM_13776,2769.81,Auto,58,1,1932.25,PRV_147,Suburban,0,1,837.56,0
CLM_13777,5539.84,Auto,21,1,2272.67,PRV_100,Urban,1,0,3267.17,0
CLM_13778,7199.44,Property,82,2,2655.48,PRV_143,Rural,4,0,4543.96,0
CLM_13779,1904.04,Health,69,1,2932.47,PRV_129,Urban,2,0,-1028.43,0
CLM_13780,5855.23,Auto,3,2,2803.55,PRV_145,Suburban,13,0,3051.68,0
CLM_13781,4824.73,Auto,87,1,3728.11,PRV_118,Urban,23,0,1096.62,0
CLM_13782,6332.69,Health,90,0,3233.95,PRV_118,Rural,23,0,3098.73,1
CLM_13783,4081.82,Health,37,2,2387.35,PRV_108,Urban,9,0,1694.47,0
CLM_13784,2785.2,Health,88,1,2087.55,PRV_106,Urban,12,1,697.65,0
CLM_13785,1609.77,Health,49,1,2184.11,PRV_145,Suburban,6,0,-574.33,0
CLM_13786,6322.32,Health,19,2,3329.99,PRV_136,Suburban,1,0,2992.33,0
CLM_13787,2194.97,Health,115,1,2806.93,PRV_149,Urban,10,0,-611.96,0
CLM_13788,4523.0,Health,89,0,5080.31,PRV_140,Urban,4,0,-557.31,0
CLM_13789,8865.6,Health,85,1,2999.76,PRV_106,Urban,0,0,5865.84,0
CLM_13790,4119.08,Health,12,1,3188.73,PRV_108,Suburban,8,0,930.35,0
CLM_13791,2351.28,Auto,61,1,1198.96,PRV_103,Suburban,2,1,1152.31,0
CLM_13792,1962.05,Auto,41,4,1661.94,PRV_124,Urban,21,0,300.11,0
CLM_13793,5004.16,Property,33,1,1878.6,PRV_148,Suburban,27,1,3125.56,0
CLM_13794,2980.96,Auto,50,2,2466.97,PRV_111,Rural,1,0,513.99,0
CLM_13795,2150.99,Auto,117,3,1517.76,PRV_105,Suburban,0,0,633.23,0
CLM_13796,3728.83,Auto,68,2,1845.07,PRV_117,Suburban,0,1,1883.76,0
CLM_13797,9803.59,Property,106,2,3664.94,PRV_139,Suburban,24,0,6138.65,0
CLM_13798,5437.1,Auto,71,0,2140.14,PRV_120,Rural,1,1,3296.96,1
CLM_13799,3431.39,Auto,86,2,2958.99,PRV_114,Rural,5,0,472.4,0
CLM_13800,9245.76,Auto,119,0,3592.14,PRV_102,Rural,0,0,5653.62,0
CLM_13801,8891.69,Health,33,0,3946.62,PRV_101,Urban,4,0,4945.07,0
CLM_13802,9793.85,Auto,81,0,3292.52,PRV_140,Urban,15,0,6501.32,1
CLM_13803,9517.16,Auto,24,1,3352.74,PRV_139,Rural,5,1,6164.41,1
CLM_13804,7289.72,Auto,61,0,3977.28,PRV_103,Urban,14,0,3312.44,0
CLM_13805,8108.27,Property,61,1,3414.27,PRV_131,Urban,11,0,4694.01,0
CLM_13806,7770.01,Auto,98,3,4035.43,PRV_101,Urban,7,0,3734.58,1
CLM_13807,1702.5,Auto,28,0,856.61,PRV_145,Rural,13,0,845.89,0
CLM_13808,2198.18,Health,58,0,2916.32,PRV_128,Suburban,21,0,-718.14,0
CLM_13809,1545.0,Property,43,1,3055.69,PRV_101,Rural,15,0,-1510.69,0
CLM_13810,1788.25,Health,41,0,2882.12,PRV_133,Rural,11,0,-1093.86,0
CLM_13811,9109.05,Property,39,1,3123.2,PRV_126,Urban,12,0,5985.85,0
CLM_13812,2113.95,Property,86,2,2591.67,PRV_138,Urban,1,0,-477.72,0
CLM_13813,2314.97,Auto,49,1,3788.98,PRV_143,Suburban,30,0,-1474.01,0
CLM_13814,3139.96,Health,17,0,2464.43,PRV_137,Suburban,2,0,675.53,0
CLM_13815,5482.3,Auto,98,0,2782.26,PRV_117,Suburban,4,1,2700.04,0
CLM_13816,12759.51,Health,70,1,4444.04,PRV_135,Suburban,7,0,8315.47,0
CLM_13817,9683.78,Auto,110,1,4304.44,PRV_118,Rural,1,0,5379.34,0
CLM_13818,3760.37,Auto,70,0,3157.63,PRV_126,Suburban,9,0,602.74,0
CLM_13819,6729.3,Property,98,1,2363.11,PRV_144,Rural,2,0,4366.19,0
CLM_13820,805.92,Auto,65,0,1365.73,PRV_119,Urban,25,0,-559.81,1
CLM_13821,8455.73,Property,74,1,2868.65,PRV_120,Suburban,21,0,5587.08,0
CLM_13822,2268.39,Auto,85,2,3508.18,PRV_122,Urban,7,0,-1239.78,0
CLM_13823,5434.18,Auto,5,0,2278.84,PRV_129,Urban,5,0,3155.34,1
CLM_13824,1843.37,Property,2,0,3005.93,PRV_124,Rural,1,0,-1162.56,1
CLM_13825,7501.01,Health,22,1,2651.56,PRV_130,Suburban,17,0,4849.45,0
CLM_13826,986.04,Health,112,0,1277.81,PRV_126,Rural,4,0,-291.77,0
CLM_13827,1951.96,Auto,57,1,3117.17,PRV_133,Urban,2,0,-1165.2,0
CLM_13828,9354.31,Health,66,0,3435.09,PRV_107,Suburban,53,0,5919.22,1
CLM_13829,2336.34,Health,74,1,3159.42,PRV_118,Urban,11,0,-823.08,0
CLM_13830,11507.39,Health,98,0,4612.5,PRV_140,Urban,0,0,6894.89,0
CLM_13831,6340.71,Auto,16,0,2678.13,PRV_125,Suburban,16,0,3662.58,0
CLM_13832,5190.08,Property,112,1,2598.68,PRV_127,Suburban,13,0,2591.39,0
CLM_13833,7465.05,Health,51,0,5166.46,PRV_103,Suburban,5,0,2298.59,0
CLM_13834,4884.17,Property,39,0,1751.26,PRV_130,Rural,1,0,3132.91,0
CLM_13835,6373.41,Health,86,1,2380.18,PRV_115,Rural,6,0,3993.23,0
CLM_13836,5262.02,Health,76,0,3360.98,PRV_109,Urban,14,0,1901.03,0
CLM_13837,4452.46,Auto,88,1,4125.27,PRV_137,Suburban,0,0,327.19,0
CLM_13838,4648.73,Auto,111,2,3934.84,PRV_147,Urban,1,0,713.89,0
CLM_13839,2059.71,Property,40,1,1960.12,PRV_109,Urban,9,0,99.59,0
CLM_13840,8575.63,Auto,38,0,4627.65,PRV_144,Urban,8,0,3947.98,0
CLM_13841,9253.71,Auto,60,1,3464.06,PRV_108,Urban,23,0,5789.65,1
CLM_13842,5307.72,Auto,59,0,2180.63,PRV_138,Urban,16,0,3127.09,0
CLM_13843,5636.58,Auto,10,0,2264.8,PRV_135,Suburban,25,0,3371.78,0
CLM_13844,4978.12,Property,99,2,3071.55,PRV_135,Rural,6,0,1906.57,0
CLM_13845,6729.51,Property,64,0,5152.32,PRV_118,Suburban,15,0,1577.19,0
CLM_13846,7688.64,Auto,115,2,3212.45,PRV_118,Suburban,0,0,4476.19,0
CLM_13847,12771.73,Auto,63,1,5143.16,PRV_111,Suburban,3,0,7628.57,1
CLM_13848,8680.65,Health,49,2,3878.09,PRV_112,Rural,10,0,4802.56,1
CLM_13849,1008.33,Health,64,1,1737.7,PRV_124,Rural,14,0,-729.37,0
CLM_13850,8701.36,Property,32,1,4407.51,PRV_135,Rural,8,0,4293.85,1
CLM_13851,2811.61,Health,7,1,2055.85,PRV_124,Suburban,6,0,755.76,0
CLM_13852,2362.19,Auto,21,0,2384.89,PRV_127,Rural,2,0,-22.7,0
CLM_13853,7324.55,Health,20,0,3275.75,PRV_141,Urban,1,0,4048.79,1
CLM_13854,3480.64,Property,26,1,2971.56,PRV_138,Rural,20,0,509.07,0
CLM_13855,10831.88,Health,68,1,3893.41,PRV_129,Suburban,1,0,6938.47,0
CLM_13856,4360.34,Health,110,1,3501.72,PRV_104,Suburban,5,1,858.61,1
CLM_13857,5441.21,Auto,116,0,2882.07,PRV_116,Urban,21,0,2559.14,1
CLM_13858,12073.45,Health,86,1,4698.93,PRV_117,Rural,1,0,7374.52,0
CLM_13859,3801.57,Health,15,0,2525.46,PRV_142,Rural,1,0,1276.11,0
CLM_13860,5143.23,Auto,104,1,1999.98,PRV_146,Urban,11,0,3143.25,1
CLM_13861,7997.59,Auto,85,1,3463.3,PRV_120,Suburban,4,0,4534.29,1
CLM_13862,8355.54,Auto,79,0,2981.82,PRV_121,Suburban,5,0,5373.73,1
CLM_13863,4266.33,Auto,86,1,3245.38,PRV_138,Rural,9,0,1020.95,0
CLM_13864,2850.61,Auto,116,1,3738.16,PRV_149,Rural,4,0,-887.55,0
CLM_13865,4435.94,Auto,92,0,2814.91,PRV_105,Rural,16,0,1621.03,0
CLM_13866,11974.21,Health,14,1,4858.61,PRV_149,Rural,34,0,7115.6,1
CLM_13867,5309.15,Auto,27,0,3264.99,PRV_115,Rural,27,0,2044.17,0
CLM_13868,2944.72,Auto,105,0,2549.61,PRV_101,Suburban,7,0,395.11,0
CLM_13869,2042.5,Property,40,0,3589.58,PRV_100,Suburban,4,0,-1547.08,0
CLM_13870,3738.04,Health,58,0,2914.52,PRV_129,Suburban,5,0,823.52,0
CLM_13871,7109.07,Health,28,1,3113.3,PRV_142,Suburban,4,0,3995.77,1
CLM_13872,1645.84,Auto,26,1,1893.87,PRV_136,Urban,5,0,-248.03,0
CLM_13873,2714.14,Health,113,1,2007.21,PRV_147,Suburban,0,0,706.94,0
CLM_13874,2236.22,Auto,63,0,4061.59,PRV_122,Urban,0,0,-1825.37,1
CLM_13875,4068.72,Property,66,0,1765.64,PRV_100,Suburban,14,0,2303.08,0
CLM_13876,7774.5,Auto,25,0,2877.62,PRV_118,Rural,4,0,4896.87,1
CLM_13877,6390.03,Health,3,1,3325.85,PRV_145,Rural,15,0,3064.18,0
CLM_13878,2491.95,Auto,72,2,4413.03,PRV_102,Rural,6,0,-1921.08,0
CLM_13879,2629.71,Health,44,0,2518.72,PRV_101,Urban,16,0,110.98,0
CLM_13880,5999.85,Health,97,1,3758.9,PRV_136,Suburban,10,0,2240.95,0
CLM_13881,5669.55,Auto,42,3,2879.48,PRV_116,Suburban,2,0,2790.08,0
CLM_13882,1427.16,Auto,116,2,819.88,PRV_127,Urban,5,0,607.28,0
CLM_13883,8497.53,Health,99,0,3046.08,PRV_117,Urban,12,0,5451.46,0
CLM_13884,8349.31,Property,6,2,2933.09,PRV_132,Urban,4,0,5416.22,0
CLM_13885,2630.09,Property,39,1,3425.12,PRV_114,Urban,2,0,-795.04,0
CLM_13886,1994.26,Auto,52,1,2357.35,PRV_121,Urban,7,0,-363.09,0
CLM_13887,3437.58,Auto,23,2,2463.98,PRV_140,Rural,3,0,973.61,1
CLM_13888,6524.63,Property,89,3,4201.07,PRV_126,Suburban,9,0,2323.56,0
CLM_13889,5234.92,Health,50,0,2663.85,PRV_136,Urban,3,0,2571.06,0
CLM_13890,2643.51,Health,43,1,1086.57,PRV_131,Rural,23,0,1556.94,0
CLM_13891,2929.95,Property,19,0,3490.44,PRV_144,Urban,4,1,-560.5,0
CLM_13892,9681.9,Property,69,2,3862.56,PRV_118,Rural,23,0,5819.34,0
CLM_13893,7804.14,Health,51,0,3853.76,PRV_127,Urban,3,0,3950.38,1
CLM_13894,7040.04,Auto,11,2,2384.67,PRV_127,Suburban,9,0,4655.37,0
CLM_13895,6384.24,Auto,12,0,3000.23,PRV_109,Urban,1,0,3384.02,0
CLM_13896,8087.43,Health,74,1,3531.28,PRV_119,Urban,15,1,4556.16,1
CLM_13897,3916.43,Auto,8,0,3963.91,PRV_124,Suburban,2,0,-47.48,0
CLM_13898,8482.58,Auto,24,1,3502.08,PRV_120,Suburban,19,0,4980.5,0
CLM_13899,2636.01,Auto,92,1,3775.62,PRV_113,Urban,6,0,-1139.61,0
CLM_13900,4856.21,Auto,41,1,2267.85,PRV_121,Suburban,0,1,2588.36,0
CLM_13901,453.58,Health,36,2,709.9,PRV_125,Suburban,4,0,-256.32,0
CLM_13902,3194.57,Health,101,2,4053.7,PRV_143,Rural,15,0,-859.12,0
CLM_13903,1580.88,Auto,85,1,2053.98,PRV_110,Suburban,0,1,-473.1,1
CLM_13904,1785.43,Auto,72,0,2828.58,PRV_106,Suburban,9,0,-1043.15,0
CLM_13905,4961.04,Property,55,1,3807.84,PRV_116,Urban,7,0,1153.19,0
CLM_13906,9037.32,Auto,9,0,3026.69,PRV_117,Urban,3,0,6010.64,0
CLM_13907,5074.74,Health,47,1,3702.67,PRV_106,Rural,14,0,1372.07,0
CLM_13908,13102.24,Property,15,2,5454.86,PRV_119,Urban,0,0,7647.38,0
CLM_13909,2950.57,Auto,48,2,3551.52,PRV_137,Suburban,6,0,-600.94,0
CLM_13910,3716.47,Health,110,0,2271.36,PRV_110,Suburban,7,0,1445.1,0
CLM_13911,1495.01,Property,104,0,1552.79,PRV_143,Suburban,0,0,-57.78,0
CLM_13912,3604.04,Auto,82,1,3676.68,PRV_115,Urban,1,0,-72.64,0
CLM_13913,2308.74,Health,42,0,3081.51,PRV_126,Suburban,5,0,-772.76,1
CLM_13914,2561.42,Auto,60,0,1621.04,PRV_110,Suburban,7,0,940.38,0
CLM_13915,2878.7,Auto,84,1,4179.07,PRV_115,Rural,0,0,-1300.37,0
CLM_13916,10332.76,Property,70,1,3724.15,PRV_122,Rural,0,0,6608.61,1
CLM_13917,4840.49,Property,12,1,2988.41,PRV_111,Rural,2,0,1852.07,0
CLM_13918,13467.1,Health,2,0,5186.81,PRV_139,Urban,6,0,8280.3,1
CLM_13919,11862.96,Auto,7,2,4023.17,PRV_102,Suburban,0,0,7839.79,0
CLM_13920,4409.43,Auto,80,0,2009.36,PRV_101,Suburban,13,0,2400.07,0
CLM_13921,11490.5,Health,3,0,4172.63,PRV_137,Suburban,1,1,7317.87,1
CLM_13922,2728.99,Auto,109,1,3254.92,PRV_147,Rural,14,0,-525.93,0
CLM_13923,12600.19,Health,3,0,4893.31,PRV_123,Suburban,2,0,7706.88,0
CLM_13924,4645.01,Health,27,1,3942.98,PRV_128,Suburban,4,0,702.02,0
CLM_13925,5858.84,Health,114,0,3484.31,PRV_146,Suburban,6,0,2374.54,0
CLM_13926,7253.9,Health,107,1,3427.38,PRV_145,Suburban,4,1,3826.52,0
CLM_13927,4997.71,Auto,40,2,1811.51,PRV_133,Suburban,0,0,3186.2,0
CLM_13928,6910.32,Auto,102,1,2487.98,PRV_119,Urban,23,0,4422.34,1
CLM_13929,2342.92,Auto,33,1,3208.35,PRV_117,Suburban,3,1,-865.43,0
CLM_13930,2298.09,Health,92,0,1628.25,PRV_113,Urban,1,0,669.84,0
CLM_13931,8608.82,Health,1,1,3467.19,PRV_117,Suburban,1,0,5141.63,0
CLM_13932,5095.43,Health,119,1,2256.72,PRV_101,Urban,36,0,2838.71,0
CLM_13933,1475.15,Health,8,0,2606.82,PRV_100,Suburban,1,0,-1131.67,0
CLM_13934,6028.86,Property,101,2,3710.7,PRV_119,Suburban,4,0,2318.16,0
CLM_13935,6288.87,Auto,32,1,2444.05,PRV_133,Suburban,0,0,3844.82,0
